"year","boat","volume","type","country","new_loc","port","lon","lat"
1899,"2",1017,"steamboat","algeria",2,"Algiers",3.05762,36.699729
1899,"1",835,"steamboat","western africa france",49,"Dakar",-17.366029,14.764504
1899,"12",8356,"vessel","usa",60,"New York",-73.9865811,40.7305991
1899,"63",110429,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1899,"2",859,"vessel","caribbean uk",31,"Kingston, Jamaica",-76.7928127,17.9712148
1899,"15",23471,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1899,"2",1554,"vessel","argentina",4,"Buenos Aires",-58.4460878,-34.6143904
1899,"2",2616,"steamboat","chile",14,"Valparaiso",-71.6198031,-33.0462474
1899,"1",2141,"steamboat","australia",5,"Sydney",151.2164539,-33.8548156
1872,"4239",125993,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1872,"926",83058,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1872,"786",34793,"vessel","veneto",30,"Venezia",12.315515,45.440847
1872,"243",83850,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1872,"321",16736,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1872,"53",10519,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1872,"449",21044,"vessel","neaples",30,"Neaples",14.268124,40.851775
1872,"91",15214,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1872,"1",364,"vessel","toscana",30,"Livorno",10.3160295,43.5426309
1872,"7",2070,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1872,"40",1147,"vessel","italy",30,"Ancona",13.5170982,43.6170137
1872,"13",545,"vessel","ionic islands",25,"Zakynthos",20.899876,37.787033
1872,"2",562,"steamboat","ionic islands",25,"Zakynthos",20.899876,37.787033
1872,"250",21528,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1872,"53",13765,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1872,"51",21277,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1872,"8",1834,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1872,"9",2337,"vessel","algeria",2,"Algiers",3.05762,36.699729
1872,"1",248,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1872,"7",616,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1872,"208",79280,"vessel","uk",58,"London",-0.1276473,51.5073219
1872,"107",108914,"steamboat","uk",58,"London",-0.1276473,51.5073219
1872,"5",369,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1872,"5",3674,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1872,"10",2346,"vessel","belgium",8,"Ostend",2.928656,51.21543
1872,"2",347,"vessel","hamburg",23,"Hamburg",10.000654,53.5503414
1872,"10",1175,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1872,"84",25787,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1872,"2",789,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1872,"332",31227,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1872,"213",126746,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1872,"47",11258,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1872,"13",7472,"steamboat","moldavia",47,"Costantza",28.634814,44.159801
1872,"69",16099,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1872,"14",7669,"steamboat","valacchia",46,"Costantza",28.634814,44.159801
1872,"13",3919,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1872,"55",64390,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1872,"3",197,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1872,"2",362,"vessel","morocco",39,"Casablanca",-7.6188008,33.5949733
1872,"1",149,"vessel","s domingo",19,"Santo Domingo",-69.883565,18.526127
1872,"53",23398,"vessel","usa",60,"New York",-73.9865811,40.7305991
1872,"4",1914,"vessel","american uk",12,"Quebec City, Canada",-71.2349113,46.8257374
1872,"1",136,"vessel","venezuela",61,"La Guaira",-66.921363,10.587508
1872,"1",361,"vessel","uruguay",59,"Montevideo",-56.1913568,-34.9059038
1872,"14",2605,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1872,"1",228,"vessel","chile",14,"Valparaiso",-71.6198031,-33.0462474
1872,"1",247,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1872,"16",15168,"steamboat","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1859,"7925",223647,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1859,"836",215951,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1859,"2000",241634,"vessel","foreign",44,"",NA,NA
1859,"208",97826,"steamboat","foreign",44,"",NA,NA
1859,"505",26810,"vessel","papal state",30,"Ancona",13.5170982,43.6170137
1859,"1",400,"steamboat","papal state",30,"Ancona",13.5170982,43.6170137
1859,"413",22129,"vessel","neaples",30,"Neaples",14.268124,40.851775
1859,"77",12978,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1859,"47",3716,"vessel","ionic islands",25,"Zakynthos",20.899876,37.787033
1859,"51",11849,"steamboat","ionic islands",25,"Zakynthos",20.899876,37.787033
1859,"114",9272,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1859,"4",424,"vessel","toscana",30,"Livorno",10.3160295,43.5426309
1859,"20",2657,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1859,"49",9154,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1859,"17",2814,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1859,"1",374,"vessel","algeria",2,"Algiers",3.05762,36.699729
1859,"6",1606,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1859,"5",2821,"steamboat","spain",52,"Barcelona",2.1771353,41.3825596
1859,"8",300,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1859,"135",40305,"vessel","uk",58,"London",-0.1276473,51.5073219
1859,"29",20673,"steamboat","uk",58,"London",-0.1276473,51.5073219
1859,"32",4987,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1859,"5",1912,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1859,"15",4216,"vessel","belgium",8,"Ostend",2.928656,51.21543
1859,"9",928,"vessel","hamburg",23,"Hamburg",10.000654,53.5503414
1859,"5",998,"vessel","prussia",23,"Rostok",12.1286127,54.0924445
1859,"7",1209,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1859,"64",18506,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1859,"3",311,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1859,"275",30198,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1859,"99",47479,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1859,"20",3055,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1859,"80",13037,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1859,"22",6626,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1859,"17",12313,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1859,"1",113,"vessel","tripoli",33,"Tripoli",13.191338,32.887209
1859,"7",1063,"vessel","s domingo",19,"Santo Domingo",-69.883565,18.526127
1859,"8",2538,"vessel","american spain",16,"Havana, Cuba",-82.3658561,23.1379911
1859,"25",12092,"vessel","usa",60,"New York",-73.9865811,40.7305991
1859,"1",111,"vessel","venezuela",61,"La Guaira",-66.921363,10.587508
1859,"28",5772,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1859,"2",635,"vessel","peru",42,"Chimbote",-78.589011,-9.063336
1859,"4",1405,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1859,"1",409,"vessel","asian low countries",28,"Jakarta",106.845599,-6.208763
1859,"1",400,"vessel","sumatra",28,"Jakarta",106.845599,-6.208763
1870,"3945",125919,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1870,"1048",106734,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1870,"582",25842,"vessel","veneto",30,"Venezia",12.315515,45.440847
1870,"279",99175,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1870,"294",16008,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1870,"52",11610,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1870,"300",16242,"vessel","neaples",30,"Neaples",14.268124,40.851775
1870,"5",1290,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1870,"97",16167,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1870,"1",508,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1870,"8",2166,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1870,"1",144,"vessel","papal state",30,"Ancona",13.5170982,43.6170137
1870,"11",2190,"vessel","ionic islands",25,"Zakynthos",20.899876,37.787033
1870,"2",627,"steamboat","ionic islands",25,"Zakynthos",20.899876,37.787033
1870,"177",13581,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1870,"63",18012,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1870,"46",15981,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1870,"3",706,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1870,"4",927,"vessel","algeria",2,"Algiers",3.05762,36.699729
1870,"7",1492,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1870,"3",1381,"steamboat","spain",52,"Barcelona",2.1771353,41.3825596
1870,"1",272,"vessel","portugal",45,"Lisbon",-9.1365069,38.7077926
1870,"7",1019,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1870,"222",78581,"vessel","uk",58,"London",-0.1276473,51.5073219
1870,"106",107723,"steamboat","uk",58,"London",-0.1276473,51.5073219
1870,"8",1381,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1870,"8",3400,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1870,"16",4127,"vessel","belgium",8,"Ostend",2.928656,51.21543
1870,"3",336,"vessel","hamburg",23,"Hamburg",10.000654,53.5503414
1870,"1",120,"vessel","prussia",23,"Rostok",12.1286127,54.0924445
1870,"9",1227,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1870,"21",5611,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1870,"1",1051,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1870,"268",22265,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1870,"210",125475,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1870,"4",843,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1870,"41",8097,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1870,"24",7831,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1870,"58",73356,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1870,"6",1440,"vessel","s domingo",19,"Santo Domingo",-69.883565,18.526127
1870,"7",1547,"vessel","american spain",16,"Havana, Cuba",-82.3658561,23.1379911
1870,"53",19688,"vessel","usa",60,"New York",-73.9865811,40.7305991
1870,"10",4403,"vessel","american uk",12,"Quebec City, Canada",-71.2349113,46.8257374
1870,"1",201,"vessel","argentina",4,"Buenos Aires",-58.4460878,-34.6143904
1870,"1",129,"vessel","venezuela",61,"La Guaira",-66.921363,10.587508
1870,"28",5080,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1870,"1",299,"vessel","peru",42,"Chimbote",-78.589011,-9.063336
1870,"6",3713,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1870,"5",4186,"steamboat","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1864,"7197",211087,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1864,"435",95198,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1864,"585",42955,"vessel","papal state",30,"Ancona",13.5170982,43.6170137
1864,"46",7523,"steamboat","papal state",30,"Ancona",13.5170982,43.6170137
1864,"454",27863,"vessel","neaples",30,"Neaples",14.268124,40.851775
1864,"136",19741,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1864,"21",3369,"vessel","ionic islands",25,"Zakynthos",20.899876,37.787033
1864,"53",11195,"steamboat","ionic islands",25,"Zakynthos",20.899876,37.787033
1864,"154",11090,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1864,"15",2812,"vessel","toscana",30,"Livorno",10.3160295,43.5426309
1864,"14",3212,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1864,"36",8833,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1864,"3",635,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1864,"1",895,"steamboat","atlantic france",22,"Le Havre",0.1079732,49.4938975
1864,"6",1415,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1864,"1",231,"vessel","portugal",45,"Lisbon",-9.1365069,38.7077926
1864,"5",731,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1864,"1",928,"steamboat","uk malta",35,"La Valletta",14.514553,35.898908
1864,"122",42146,"vessel","uk",58,"London",-0.1276473,51.5073219
1864,"52",45989,"steamboat","uk",58,"London",-0.1276473,51.5073219
1864,"23",3610,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1864,"6",2418,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1864,"17",2823,"vessel","belgium",8,"Ostend",2.928656,51.21543
1864,"9",1164,"vessel","hamburg",23,"Hamburg",10.000654,53.5503414
1864,"1",108,"vessel","hannover",23,"Bremerhaven",8.5865509,53.5522264
1864,"1",108,"vessel","prussia",23,"Rostok",12.1286127,54.0924445
1864,"6",867,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1864,"55",17867,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1864,"186",15884,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1864,"161",61492,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1864,"55",14165,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1864,"77",17024,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1864,"1",319,"steamboat","valacchia",46,"Costantza",28.634814,44.159801
1864,"21",6508,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1864,"113",74868,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1864,"1",103,"vessel","tripoli",33,"Tripoli",13.191338,32.887209
1864,"17",983,"vessel","tunis",56,"Tunis",10.192739,36.837495
1864,"1",502,"vessel","african uk",51,"Capetown",18.424055,-33.924868
1864,"7",1297,"vessel","s domingo",19,"Santo Domingo",-69.883565,18.526127
1864,"6",1603,"vessel","american spain",16,"Havana, Cuba",-82.3658561,23.1379911
1864,"10",3814,"vessel","usa",60,"New York",-73.9865811,40.7305991
1864,"1",139,"vessel","mexico",37,"Veracruz",-96.6666669,19.333333
1864,"5",786,"vessel","venezuela",61,"La Guaira",-66.921363,10.587508
1864,"28",5641,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1864,"2",764,"vessel","peru",42,"Chimbote",-78.589011,-9.063336
1864,"1",297,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1883,"1750",36965,"vessel","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1883,"536",34277,"steamboat","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1883,"186",9696,"vessel","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1883,"112",33934,"steamboat","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1883,"578",20694,"vessel","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1883,"233",56795,"steamboat","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1883,"1",607,"vessel","canada uk",12,"Quebec City, Canada",-71.2349113,46.8257374
1883,"54",35153,"vessel","usa",60,"New York",-73.9865811,40.7305991
1883,"1",1053,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1883,"4",1468,"vessel","other american uk",31,"Kingston",-76.7928127,17.9712148
1883,"31",6514,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1883,"10",10381,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1883,"2",722,"vessel","peru",42,"Chimbote",-78.589011,-9.063336
1883,"1",470,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1883,"55",65612,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1883,"13",4310,"vessel","algeria",2,"Algiers",3.05762,36.699729
1883,"1",146,"vessel","tripoli",33,"Tripoli",13.191338,32.887209
1883,"1",970,"steamboat","tripoli",33,"Tripoli",13.191338,32.887209
1883,"5",814,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1883,"10",7967,"steamboat","tunisia",56,"Tunis",10.19274,37.837495
1883,"1",546,"vessel","west africa",49,"Dakar",-17.366029,14.764504
1883,"49",72510,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1883,"13",23720,"steamboat","china",15,"Shanghai",121.473701,31.230416
1883,"2",1547,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1883,"1",235,"vessel","bulgaria",11,"Varna",27.9017131,43.2166104
1883,"1",371,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1883,"18",7324,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1883,"80",62615,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1883,"22",9792,"vessel","uk",58,"London",-0.1276473,51.5073219
1883,"149",173849,"steamboat","uk",58,"London",-0.1276473,51.5073219
1883,"2",310,"vessel","malta uk",35,"La Valletta",14.514553,35.898908
1883,"4",3245,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1883,"167",16447,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1883,"15",8880,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1883,"610",26690,"vessel","veneto",30,"Venezia",12.315515,45.440847
1883,"267",99751,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1883,"468",20208,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1883,"61",13139,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1883,"274",16154,"vessel","neaples",30,"Neaples",14.268124,40.851775
1883,"57",15806,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1883,"38",7021,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1883,"30",19030,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1883,"1",127,"vessel","toscana",30,"Livorno",10.3160295,43.5426309
1883,"1",688,"steamboat","toscana",30,"Livorno",10.3160295,43.5426309
1883,"3",1555,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1883,"9",7478,"steamboat","sardegna",30,"Cagliari",9.1128513,39.2169525
1883,"6",193,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1883,"3",2129,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1883,"1",519,"vessel","portugal",45,"Lisbon",-9.1365069,38.7077926
1883,"2",866,"vessel","rumenia",46,"Costantza",28.634814,44.159801
1883,"22",6593,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1883,"8",7109,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1883,"4",1301,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1883,"7",6110,"steamboat","spain",52,"Barcelona",2.1771353,41.3825596
1883,"3",615,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1883,"4",1503,"steamboat","sweden and norway",53,"Göteborg",11.97456,57.70887
1883,"171",14661,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1883,"284",229711,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1890,"2372",41934,"vessel","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1890,"1846",107176,"steamboat","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1890,"153",7217,"vessel","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1890,"91",34413,"steamboat","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1890,"256",10669,"vessel","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1890,"348",87516,"steamboat","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1890,"30",15298,"vessel","usa",60,"New York",-73.9865811,40.7305991
1890,"6",14744,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1890,"4",1849,"vessel","jamaica uk",31,"Kingston",-76.7928127,17.9712148
1890,"1",198,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1890,"15",20075,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1890,"1",480,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1890,"57",84049,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1890,"11",3065,"vessel","algeria",2,"Algiers",3.05762,36.699729
1890,"2",1356,"steamboat","algeria",2,"Algiers",3.05762,36.699729
1890,"1",72,"vessel","tripoli",33,"Tripoli",13.191338,32.887209
1890,"2",161,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1890,"2",490,"steamboat","tunisia",56,"Tunis",10.19274,37.837495
1890,"35",66180,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1890,"1",747,"vessel","china",15,"Shanghai",121.473701,31.230416
1890,"5",10308,"steamboat","china",15,"Shanghai",121.473701,31.230416
1890,"17",14826,"steamboat","hamburg",23,"Hamburg",10.000654,53.5503414
1890,"1",266,"steamboat","bulgaria",11,"Varna",27.9017131,43.2166104
1890,"8",6789,"steamboat","atlantic france",22,"Le Havre",0.1079732,49.4938975
1890,"8",2570,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1890,"54",57008,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1890,"6",2780,"vessel","uk",58,"London",-0.1276473,51.5073219
1890,"152",192036,"steamboat","uk",58,"London",-0.1276473,51.5073219
1890,"12",4095,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1890,"1",130,"vessel","cyprus uk",17,"Famagusta",33.9402361,35.1176638
1890,"80",9125,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1890,"77",43107,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1890,"466",17467,"vessel","veneto",30,"Venezia",12.315515,45.440847
1890,"293",175481,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1890,"428",19191,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1890,"63",12452,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1890,"295",25219,"vessel","neaples",30,"Neaples",14.268124,40.851775
1890,"89",18885,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1890,"58",11887,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1890,"79",28453,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1890,"1",166,"vessel","liguria and sardegna",30,"Genoa",8.946256,44.40565
1890,"6",6495,"steamboat","liguria and sardegna",30,"Genoa",8.946256,44.40565
1890,"2",364,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1890,"42",45192,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1890,"1",200,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1890,"5",1617,"steamboat","sweden and norway",53,"Göteborg",11.97456,57.70887
1890,"109",7750,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1890,"281",259921,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1893,"2087",44476,"vessel","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1893,"2131",123880,"steamboat","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1893,"95",4186,"vessel","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1893,"107",46019,"steamboat","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1893,"194",8656,"vessel","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1893,"459",132596,"steamboat","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1893,"10",5771,"vessel","usa",60,"New York",-73.9865811,40.7305991
1893,"2",2955,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1893,"1",925,"vessel","bermuda uk",9,"Hamilton",-64.7505,32.3078
1893,"4",1402,"vessel","jamaica uk",31,"Kingston",-76.7928127,17.9712148
1893,"1",359,"vessel","trinidad uk",55,"Port of Spain",-61.501926,10.654901
1893,"22",22671,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1893,"55",83301,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1893,"14",3694,"vessel","algeria",2,"Algiers",3.05762,36.699729
1893,"2",2176,"steamboat","algeria",2,"Algiers",3.05762,36.699729
1893,"2",157,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1893,"14",7417,"steamboat","tunisia",56,"Tunis",10.19274,37.837495
1893,"1",785,"steamboat","western africa",49,"Dakar",-17.366029,14.764504
1893,"23",46566,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1893,"3",6400,"steamboat","china",15,"Shanghai",121.473701,31.230416
1893,"9",21473,"steamboat","japan",32,"Tokyo",139.691706,35.689488
1893,"17",16959,"steamboat","hamburg",23,"Hamburg",10.000654,53.5503414
1893,"3",3263,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1893,"5",4597,"steamboat","atlantic france",22,"Le Havre",0.1079732,49.4938975
1893,"2",335,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1893,"102",87630,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1893,"2",2987,"steamboat","germany",23,"Hamburg",10.000654,53.5503414
1893,"8",4271,"vessel","uk",58,"London",-0.1276473,51.5073219
1893,"142",181311,"steamboat","uk",58,"London",-0.1276473,51.5073219
1893,"1",1788,"steamboat","gibraltar uk",24,"Gibraltar",-5.353585,36.140751
1893,"17",8660,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1893,"1",122,"vessel","cyprus uk",17,"Famagusta",33.9402361,35.1176638
1893,"52",5598,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1893,"8",5865,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1893,"431",15093,"vessel","veneto",30,"Venezia",12.315515,45.440847
1893,"344",184636,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1893,"349",12816,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1893,"53",9904,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1893,"206",13276,"vessel","neaples",30,"Neaples",14.268124,40.851775
1893,"141",36395,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1893,"101",13402,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1893,"105",42039,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1893,"12",1598,"vessel","liguria and sardegna",30,"Genoa",8.946256,44.40565
1893,"29",28785,"steamboat","liguria and sardegna",30,"Genoa",8.946256,44.40565
1893,"1",34,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1893,"1",85,"vessel","portugal",45,"Lisbon",-9.1365069,38.7077926
1893,"1",170,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1893,"26",36710,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1893,"1",1065,"steamboat","spain",52,"Barcelona",2.1771353,41.3825596
