"X","year","boat","volume","type","country","port","long","lat","distance"
381,1865,"4",2070,"steamboat","low countries","Rotterdam",51.92779805,4.48862326926,3009
382,1865,"7",964,"vessel","belgium ",NA,NA,NA,NA
383,1865,"10",1624,"vessel","hamburg","",53.5503414,10.000654,3262
384,1865,"1",120,"vessel","bremen",NA,NA,NA,NA
385,1865,"3",370,"vessel","denmark","Copenhagen",55.6867243,12.5700724,3560
386,1865,"1",122,"vessel","sweden and norway",NA,NA,NA,NA
387,1865,"4",686,"vessel","russia baltic sea ","St Petersburg",27.7703796,-82.6695084,4251
388,1865,"3",923,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
389,1865,"",NA,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
390,1865,"218",28733,"vessel","turkey","Izmir",38.4153421,27.144474,1007
391,1865,"164",70204,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
392,1865,"1",98,"vessel","moldavia","",47.286747,28.5110236,1400
393,1865,"1",195,"vessel","valacchia",NA,NA,NA,NA
394,1865,"",NA,"steamboat","valacchia",NA,NA,NA,NA
395,1865,"117",44387,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
396,1865,"116",100897,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
397,1865,"2",248,"vessel","tunis","",33.8439408,9.400138,930
398,1865,"1",319,"vessel","african uk","South Africa",-28.8166235,24.991639,6700
399,1865,"9",3825,"vessel","usa","New York",40.7305991,-73.9865811,4854
400,1865,"2",511,"vessel","mexico –",NA,NA,NA,NA
401,1865,"1",1395,"steamboat","mexico –",NA,NA,NA,NA
402,1865,"52",11779,"vessel","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
403,1865,"",NA,"vessel","",NA,NA,NA,NA
407,1866,"7833",197406,"vessel","austria","",47.2000338,13.199959,0
408,1866,"437",121708,"steamboat","austria","",47.2000338,13.199959,0
409,1866,"89",4286,"vessel","veneto","",45.6476663,11.8665254,0
410,1866,"82",22665,"steamboat","veneto","",45.6476663,11.8665254,0
411,1866,"625",37961,"vessel","papal state","Ancona",43.6170137,13.5170982,130
412,1866,"40",9263,"steamboat","papal state","Ancona",43.6170137,13.5170982,130
413,1866,"467",28717,"vessel","neaples",NA,NA,NA,NA
414,1866,"3",1991,"steamboat","neaples",NA,NA,NA,NA
415,1866,"195",34516,"vessel","sicily","Palermo",38.11127,13.3534422,753
416,1866,"",NA,"steamboat","sicily","Palermo",38.11127,13.3534422,753
417,1866,"81",5701,"vessel","ionic islands",NA,NA,NA,NA
418,1866,"52",12570,"steamboat","ionic islands",NA,NA,NA,NA
419,1866,"132",19558,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
420,1866,"2",2024,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
421,1866,"3",472,"vessel","toscana","Livorno",43.5426309,10.3160295,1047
422,1866,"",NA,"steamboat","toscana","Livorno",43.5426309,10.3160295,1047
423,1866,"17",3307,"vessel","sardegna","Cagliari",39.2169525,9.1128513,947
424,1866,"",NA,"steamboat","sardegna","Cagliari",39.2169525,9.1128513,947
425,1866,"305",91814,"vessel","mediterranean france","Marseille",43.2961743,5.3699525,1210
426,1866,"5",2214,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
427,1866,"73",33557,"vessel","atlantic france","Le Havre",49.4938975,0.1079732,2804
428,1866,"1",1242,"steamboat","atlantic france","Le Havre",49.4938975,0.1079732,2804
429,1866,"15",4354,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
430,1866,"1",368,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
431,1866,"2",879,"vessel","portugal","Lisbon",38.7077926,-9.1365069,1947
432,1866,"34",5450,"vessel","uk – malta","",51.8246673,-0.3402597,730
433,1866,"4",1389,"vessel","uk – gibraltar –","",51.791921,-0.90223,1664
434,1866,"",NA,"steamboat","uk – gibraltar –","",51.791921,-0.90223,1664
435,1866,"143",62323,"vessel","uk –","London",51.5073219,-0.1276473,2968
436,1866,"51",46440,"steamboat","uk –","London",51.5073219,-0.1276473,2968
437,1866,"10",2053,"vessel","low countries","Rotterdam",51.92779805,4.48862326926,3009
438,1866,"8",3863,"steamboat","low countries","Rotterdam",51.92779805,4.48862326926,3009
439,1866,"1",524,"vessel","belgium ",NA,NA,NA,NA
440,1866,"7",1534,"vessel","hamburg","",53.5503414,10.000654,3262
441,1866,"1",165,"vessel","prussia","Rostok",54.0924445,12.1286127,3669
442,1866,"1",144,"vessel","denmark","Copenhagen",55.6867243,12.5700724,3560
443,1866,"1",165,"vessel","sweden and norway",NA,NA,NA,NA
444,1866,"3",373,"vessel","russia baltic sea ","St Petersburg",27.7703796,-82.6695084,4251
445,1866,"5",1767,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
446,1866,"2",2037,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
447,1866,"192",21263,"vessel","turkey","Izmir",38.4153421,27.144474,1007
448,1866,"170",76356,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
449,1866,"1",72,"vessel","moldavia","",47.286747,28.5110236,1400
450,1866,"",NA,"vessel","valacchia",NA,NA,NA,NA
451,1866,"130",53423,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
452,1866,"81",77844,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
453,1866,"1",122,"vessel","tunis","",33.8439408,9.400138,930
454,1866,"15",8062,"vessel","usa","New York",40.7305991,-73.9865811,4854
455,1866,"2",377,"vessel","mexico –",NA,NA,NA,NA
456,1866,"1",180,"vessel","venezuela","Puerto la Cruz",28.4159024,-16.5532955,5201
457,1866,"76",17993,"vessel","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
458,1866,"",NA,"vessel","",NA,NA,NA,NA
462,1868,"6759",156860,"vessel","austria","",47.2000338,13.199959,0
463,1868,"573",55032,"steamboat","austria","",47.2000338,13.199959,0
464,1868,"453",18474,"vessel","veneto","",45.6476663,11.8665254,0
465,1868,"303",78970,"steamboat","veneto","",45.6476663,11.8665254,0
466,1868,"493",29216,"vessel","romagna e marche","Ancona",43.6170137,13.5170982,130
467,1868,"53",12106,"steamboat","romagna e marche","Ancona",43.6170137,13.5170982,130
468,1868,"477",29890,"vessel","neaples",NA,NA,NA,NA
469,1868,"1",411,"steamboat","neaples",NA,NA,NA,NA
470,1868,"123",23616,"vessel","sicily","Palermo",38.11127,13.3534422,753
471,1868,"",NA,"steamboat","sicily","Palermo",38.11127,13.3534422,753
472,1868,"3",296,"vessel","papal state","Ancona",43.6170137,13.5170982,130
473,1868,"2",236,"vessel","toscana","Livorno",43.5426309,10.3160295,1047
474,1868,"",NA,"steamboat","toscana","Livorno",43.5426309,10.3160295,1047
475,1868,"24",4066,"vessel","sardegna","Cagliari",39.2169525,9.1128513,947
476,1868,"",NA,"steamboat","sardegna","Cagliari",39.2169525,9.1128513,947
477,1868,"62",3879,"vessel","ionic islands",NA,NA,NA,NA
478,1868,"53",12868,"steamboat","ionic islands",NA,NA,NA,NA
479,1868,"159",22304,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
480,1868,"2",904,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
481,1868,"265",87053,"vessel","mediterranean france","Marseille",43.2961743,5.3699525,1210
482,1868,"54",23954,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
483,1868,"137",51617,"vessel","atlantic france","Le Havre",49.4938975,0.1079732,2804
484,1868,"1",511,"steamboat","atlantic france","Le Havre",49.4938975,0.1079732,2804
485,1868,"11",3272,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
486,1868,"22",5534,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
487,1868,"1",194,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
488,1868,"5",1609,"vessel","portugal","Lisbon",38.7077926,-9.1365069,1947
489,1868,"",NA,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
490,1868,"18",2974,"vessel","uk – malta","",51.8246673,-0.3402597,730
491,1868,"",NA,"steamboat","uk – malta","",51.8246673,-0.3402597,730
492,1868,"2",653,"vessel","uk – gibraltar –","",51.791921,-0.90223,1664
493,1868,"6",327,"steamboat","uk – gibraltar –","",51.791921,-0.90223,1664
494,1868,"128",53579,"vessel","uk –","London",51.5073219,-0.1276473,2968
495,1868,"128",113140,"steamboat","uk –","London",51.5073219,-0.1276473,2968
496,1868,"21",4722,"vessel","low countries","Rotterdam",51.92779805,4.48862326926,3009
497,1868,"11",5989,"steamboat","low countries","Rotterdam",51.92779805,4.48862326926,3009
498,1868,"23",10517,"vessel","belgium","Ostend",50.1160632,8.72011225465,2933
499,1868,"3",1820,"steamboat","belgium","Ostend",50.1160632,8.72011225465,2933
500,1868,"5",1115,"vessel","hamburg","",53.5503414,10.000654,3262
501,1868,"1",127,"vessel","prussia","Rostok",54.0924445,12.1286127,3669
502,1868,"1",139,"vessel","denmark","Copenhagen",55.6867243,12.5700724,3560
503,1868,"",NA,"vessel","sweden and norway",NA,NA,NA,NA
504,1868,"6",876,"vessel","russia baltic sea ","St Petersburg",27.7703796,-82.6695084,4251
505,1868,"6",2096,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
506,1868,"4",1399,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
507,1868,"178",21219,"vessel","turkey","Izmir",38.4153421,27.144474,1007
508,1868,"173",96280,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
509,1868,"1",97,"vessel","moldavia","",47.286747,28.5110236,1400
510,1868,"",NA,"steamboat","moldavia","",47.286747,28.5110236,1400
511,1868,"",NA,"vessel","valacchia",NA,NA,NA,NA
512,1868,"35",12432,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
513,1868,"65",74722,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
514,1868,"32",12305,"vessel","usa","New York",40.7305991,-73.9865811,4854
515,1868,"73",15758,"vessel","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
516,1868,"",NA,"vessel","",NA,NA,NA,NA
520,1869,"4596",131165,"vessel","austria","",47.2000338,13.199959,0
521,1869,"863",100833,"steamboat","austria","",47.2000338,13.199959,0
522,1869,"501",19231,"vessel","veneto","",45.6476663,11.8665254,0
523,1869,"271",91233,"steamboat","veneto","",45.6476663,11.8665254,0
524,1869,"474",29144,"vessel","romagna e marche","Ancona",43.6170137,13.5170982,130
525,1869,"53",12032,"steamboat","romagna e marche","Ancona",43.6170137,13.5170982,130
526,1869,"416",27821,"vessel","neaples",NA,NA,NA,NA
527,1869,"1",199,"steamboat","neaples",NA,NA,NA,NA
528,1869,"133",26639,"vessel","sicily","Palermo",38.11127,13.3534422,753
529,1869,"",NA,"steamboat","sicily","Palermo",38.11127,13.3534422,753
530,1869,"2",331,"vessel","toscana","Livorno",43.5426309,10.3160295,1047
531,1869,"",NA,"steamboat","toscana","Livorno",43.5426309,10.3160295,1047
532,1869,"20",3939,"vessel","sardegna","Cagliari",39.2169525,9.1128513,947
533,1869,"",NA,"steamboat","sardegna","Cagliari",39.2169525,9.1128513,947
534,1869,"2",446,"vessel","papal state","Ancona",43.6170137,13.5170982,130
535,1869,"56",2780,"vessel","ionic islands",NA,NA,NA,NA
536,1869,"1",216,"steamboat","ionic islands",NA,NA,NA,NA
537,1869,"181",23281,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
538,1869,"3",1789,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
539,1869,"345",82103,"vessel","mediterranean france","Marseille",43.2961743,5.3699525,1210
540,1869,"51",19528,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
541,1869,"126",48980,"vessel","atlantic france","Le Havre",49.4938975,0.1079732,2804
542,1869,"3",1702,"steamboat","atlantic france","Le Havre",49.4938975,0.1079732,2804
543,1869,"11",3098,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
544,1869,"3",834,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
545,1869,"1",375,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
546,1869,"5",1633,"vessel","portugal","Lisbon",38.7077926,-9.1365069,1947
547,1869,"22",2515,"vessel","uk – malta","",51.8246673,-0.3402597,730
548,1869,"",NA,"steamboat","uk – malta","",51.8246673,-0.3402597,730
549,1869,"2",1111,"steamboat","uk – malta","",51.8246673,-0.3402597,730
550,1869,"179",73320,"vessel","uk –","London",51.5073219,-0.1276473,2968
551,1869,"146",137407,"steamboat","uk –","London",51.5073219,-0.1276473,2968
552,1869,"13",2260,"vessel","low countries","Rotterdam",51.92779805,4.48862326926,3009
553,1869,"11",5802,"steamboat","low countries","Rotterdam",51.92779805,4.48862326926,3009
554,1869,"7",2220,"vessel","belgium","Ostend",50.1160632,8.72011225465,2933
555,1869,"1",573,"steamboat","belgium","Ostend",50.1160632,8.72011225465,2933
556,1869,"7",1048,"vessel","hamburg","",53.5503414,10.000654,3262
557,1869,"",NA,"vessel","denmark","Copenhagen",55.6867243,12.5700724,3560
558,1869,"",NA,"vessel","sweden and norway",NA,NA,NA,NA
559,1869,"10",1309,"vessel","russia baltic sea ","St Petersburg",27.7703796,-82.6695084,4251
560,1869,"7",3084,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
561,1869,"1",41,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
562,1869,"261",29332,"vessel","turkey","Izmir",38.4153421,27.144474,1007
563,1869,"226",125112,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
564,1869,"",NA,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
565,1869,"",NA,"vessel","valacchia",NA,NA,NA,NA
566,1869,"20",8418,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
567,1869,"72",88187,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
568,1869,"1",198,"vessel","tripoli","",32.77325405,13.4141472054,916
569,1869,"3",363,"vessel","tunisia","",33.8439408,9.400138,930
570,1869,"1",393,"vessel","african spain","Puertos de Las Palmas, Canarias",28.1216268,-15.4058906,2345
571,1869,"20",9689,"vessel","usa","New York",40.7305991,-73.9865811,4854
572,1869,"96",20809,"vessel","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
573,1869,"1",93,"vessel","asian uk","Calcutta, India",22.5677459,88.3476023,5985
574,1869,"",NA,"vessel","",NA,NA,NA,NA
578,1870,"4097",126459,"vessel","austria","",47.2000338,13.199959,0
579,1870,"1029",100288,"steamboat","austria","",47.2000338,13.199959,0
580,1870,"383",13921,"vessel","veneto","",45.6476663,11.8665254,0
581,1870,"289",103625,"steamboat","veneto","",45.6476663,11.8665254,0
582,1870,"293",17888,"vessel","romagna e marche","Ancona",43.6170137,13.5170982,130
583,1870,"55",12207,"steamboat","romagna e marche","Ancona",43.6170137,13.5170982,130
584,1870,"340",23611,"vessel","neaples",NA,NA,NA,NA
585,1870,"",NA,"steamboat","neaples",NA,NA,NA,NA
586,1870,"132",27165,"vessel","sicily","Palermo",38.11127,13.3534422,753
587,1870,"3",1581,"steamboat","sicily","Palermo",38.11127,13.3534422,753
588,1870,"",NA,"steamboat","sicily","Palermo",38.11127,13.3534422,753
589,1870,"16",2498,"vessel","sardegna","Cagliari",39.2169525,9.1128513,947
590,1870,"",NA,"steamboat","sardegna","Cagliari",39.2169525,9.1128513,947
591,1870,"52",6362,"vessel","ionic islands",NA,NA,NA,NA
592,1870,"1",411,"steamboat","ionic islands",NA,NA,NA,NA
593,1870,"169",27076,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
594,1870,"1",695,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
595,1870,"91",29394,"vessel","mediterranean france","Marseille",43.2961743,5.3699525,1210
596,1870,"45",18769,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
597,1870,"79",30857,"vessel","atlantic france","Le Havre",49.4938975,0.1079732,2804
598,1870,"2",1209,"steamboat","atlantic france","Le Havre",49.4938975,0.1079732,2804
599,1870,"14",4698,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
600,1870,"6",1520,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
601,1870,"3",1679,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
602,1870,"14",1888,"vessel","uk – malta","",51.8246673,-0.3402597,730
603,1870,"2",1388,"steamboat","uk – malta","",51.8246673,-0.3402597,730
604,1870,"1",798,"steamboat","uk – malta","",51.8246673,-0.3402597,730
605,1870,"30",11678,"vessel","uk –","London",51.5073219,-0.1276473,2968
606,1870,"90",108952,"steamboat","uk –","London",51.5073219,-0.1276473,2968
607,1870,"17",3907,"vessel","low countries","Rotterdam",51.92779805,4.48862326926,3009
608,1870,"7",3296,"steamboat","low countries","Rotterdam",51.92779805,4.48862326926,3009
609,1870,"4",1341,"vessel","belgium","Ostend",50.1160632,8.72011225465,2933
610,1870,"1",677,"steamboat","belgium","Ostend",50.1160632,8.72011225465,2933
611,1870,"3",580,"vessel","hamburg","",53.5503414,10.000654,3262
612,1870,"",NA,"vessel","denmark","Copenhagen",55.6867243,12.5700724,3560
613,1870,"6",1025,"vessel","russia baltic sea ","St Petersburg",27.7703796,-82.6695084,4251
614,1870,"6",2375,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
615,1870,"",NA,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
616,1870,"316",67496,"vessel","turkey","Izmir",38.4153421,27.144474,1007
617,1870,"222",133383,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
618,1870,"1",834,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
619,1870,"",NA,"vessel","valacchia",NA,NA,NA,NA
620,1870,"37",12988,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
621,1870,"58",72880,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
622,1870,"2",438,"vessel","tripoli","",32.77325405,13.4141472054,916
623,1870,"1",174,"steamboat","tripoli","",32.77325405,13.4141472054,916
624,1870,"18",8691,"vessel","usa","New York",40.7305991,-73.9865811,4854
625,1870,"8",3283,"steamboat","usa","New York",40.7305991,-73.9865811,4854
626,1870,"78",18250,"vessel","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
627,1870,"6",5044,"vessel","asian uk","Calcutta, India",22.5677459,88.3476023,5985
628,1870,"",NA,"vessel","",NA,NA,NA,NA
632,1871,"3991",118465,"vessel","austria","",47.2000338,13.199959,0
633,1871,"1002",91317,"steamboat","austria","",47.2000338,13.199959,0
634,1871,"443",14580,"vessel","veneto","",45.6476663,11.8665254,0
635,1871,"270",88042,"steamboat","veneto","",45.6476663,11.8665254,0
636,1871,"372",22138,"vessel","romagna e marche","Ancona",43.6170137,13.5170982,130
637,1871,"67",15186,"steamboat","romagna e marche","Ancona",43.6170137,13.5170982,130
638,1871,"444",28625,"vessel","neaples",NA,NA,NA,NA
639,1871,"",NA,"steamboat","neaples",NA,NA,NA,NA
640,1871,"165",35946,"vessel","sicily","Palermo",38.11127,13.3534422,753
641,1871,"",NA,"steamboat","sicily","Palermo",38.11127,13.3534422,753
642,1871,"",NA,"steamboat","sicily","Palermo",38.11127,13.3534422,753
643,1871,"21",5242,"vessel","sardegna","Cagliari",39.2169525,9.1128513,947
644,1871,"",NA,"steamboat","sardegna","Cagliari",39.2169525,9.1128513,947
645,1871,"77",6732,"vessel","ionic islands",NA,NA,NA,NA
646,1871,"4",2376,"steamboat","ionic islands",NA,NA,NA,NA
647,1871,"242",29636,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
648,1871,"4",2634,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
649,1871,"149",52522,"vessel","mediterranean france","Marseille",43.2961743,5.3699525,1210
650,1871,"37",19160,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
651,1871,"79",34804,"vessel","atlantic france","Le Havre",49.4938975,0.1079732,2804
652,1871,"4",2734,"steamboat","atlantic france","Le Havre",49.4938975,0.1079732,2804
653,1871,"18",5237,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
654,1871,"5",985,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
655,1871,"1",355,"vessel","portugal","Lisbon",38.7077926,-9.1365069,1947
656,1871,"",NA,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
657,1871,"11",1706,"vessel","uk – malta","",51.8246673,-0.3402597,730
658,1871,"3",984,"vessel","uk – gibraltar –","",51.791921,-0.90223,1664
659,1871,"",NA,"steamboat","uk – gibraltar –","",51.791921,-0.90223,1664
660,1871,"9",4364,"vessel","uk –","London",51.5073219,-0.1276473,2968
